id,PC-1,PC-2,PC-3,PC-4,PC-5,genre,kmeans_10,kmeans_weighted_10,kmeans_20,kmeans_weighted_20
127360,-0.143092432,0.068962023,-0.55268267,-0.070524444,-0.107496421,14,5,7,5,14
130173,-0.075908767,-0.201439983,-0.316983532,-0.055521309,-0.032191828,14,6,9,18,20
133969,-0.203526742,0.193204389,-0.489613454,-0.167161484,-0.08076561,14,5,6,17,17
150629,-0.335953554,0.396236571,-0.261396994,-0.165362709,-0.208970145,20,5,6,5,9
152023,0.000394589,-0.4761657,-0.073041192,0.1301977,-0.053041025,14,2,2,13,8
154417,-0.002833624,-0.400576319,-0.271743374,0.083251121,-0.046396999,14,2,9,18,12
160690,-0.134814631,-0.193732477,0.045374695,-0.165097721,0.034962556,15,8,3,15,11
161920,0.912191022,-0.020895076,-0.142602748,-0.243931387,0.17704288,15,3,8,3,7
170454,-0.165422728,-0.009117813,-0.267518779,-0.240103945,0.046731875,15,4,6,17,19
170815,-0.323813383,0.240624348,0.229854825,-0.096839904,-0.073634173,9,9,1,12,15
175049,-0.13463809,-0.305197427,0.43532289,0.139332982,-0.148160957,14,1,3,7,13
175459,-0.209675024,-0.02411322,0.102352642,-0.1001973,-0.042033146,14,9,4,11,1
183858,-0.206617734,-0.068285223,0.488783004,0.207715143,0.084987026,14,1,4,7,1
194036,-0.249288903,0.131368883,0.074350582,0.04108388,-0.069891044,14,9,1,8,15
213510,-0.449673189,0.517627422,0.360645605,-0.072341918,0.012350896,11,9,1,12,15
217344,0.869075838,0.064886182,-0.071390538,-0.04797551,-0.191143476,14,3,8,3,7
230297,-0.111154584,-0.401959395,0.453341179,0.046684789,-0.074849281,14,1,3,7,13
286561,-0.199076887,0.046959415,-0.187588447,-0.162108287,-0.049704574,9,4,6,17,19
293490,-0.331253918,0.446113428,-0.26873376,0.058863347,-0.380947871,20,5,6,5,9
295545,-0.330240144,0.213487247,0.23148203,-0.215109236,-0.053168688,9,9,1,12,15
296903,-0.129616567,-0.24402848,0.337915368,0.240877881,-0.061253871,14,1,3,20,13
305541,-0.480879928,0.828691818,0.327351269,0.687615451,0.085924564,7,9,1,8,9
343954,-0.068145552,-0.232244901,0.174079125,0.652031735,0.141050461,14,2,2,10,8
372322,-0.353013872,0.299495903,0.310636907,-0.062433302,-0.119758471,14,9,1,6,15
386560,-0.295035837,0.266995849,-0.048419565,-0.093888872,-0.161445594,14,9,1,8,9
404463,-0.394611077,0.493297096,0.28558275,0.201517525,0.050188802,10,9,1,8,15
484880,-0.18366696,-0.203992514,0.411910384,-0.000162104,-0.112615358,6,1,3,7,11
485365,-0.029633373,-0.391379443,0.003243706,0.32388321,-0.241109595,14,2,2,14,8
564333,-0.036189043,-0.342662764,-0.097052061,0.217719514,-0.043195133,14,2,2,13,8
610339,-0.220962448,-0.130782094,0.488491433,0.043701018,-0.128288347,14,1,4,7,1
623254,-0.199513779,-0.197134912,0.501380959,0.149156319,-0.231721699,14,1,3,7,11
636044,-0.253459558,0.180111286,-0.308174065,-0.292750629,0.004357572,15,4,6,17,17
639789,-0.379817146,0.588831305,-0.094465158,-0.041684646,0.397603779,11,4,6,17,9
673208,-0.080757511,-0.296913163,0.16790538,0.336824754,-0.164140021,14,1,3,20,13
674161,0.760788435,0.343235082,-0.2201428,-0.364023804,0.11432478,12,7,8,3,16
680522,-0.100479812,-0.124746707,-0.330467211,-0.22291929,0.155350364,14,6,7,19,20
721409,-0.087880831,-0.342546516,0.361426934,0.495895415,-0.27415003,14,1,3,20,13
799100,-0.029117734,-0.263638546,-0.293926322,0.148615988,0.006419417,14,2,9,18,18
810912,-0.041890181,-0.287869612,-0.295255384,0.031427431,-0.022539603,14,2,9,18,12
814871,-0.048350415,-0.217111646,-0.305989834,0.246956119,-0.179214019,14,2,9,14,18
835648,-0.017190243,-0.312135302,-0.286200385,0.209117838,-0.041576045,14,2,9,14,18
866786,0.007878976,-0.439859188,-0.265548736,0.111481561,-0.100293214,14,2,2,14,12
919812,-0.002009126,-0.316373304,-0.472920916,-0.155286227,0.118009986,15,6,9,18,20
924306,0.998223694,-0.206263259,-0.287966727,-0.034281351,-0.093446044,14,3,8,3,7
927373,-0.082756312,-0.437624672,0.370755956,0.169456804,-0.168267751,14,1,3,20,13
927736,-0.261911584,0.130746621,-0.02346616,-0.179855771,-0.073775808,9,9,1,12,9
947752,-0.11416461,-0.312935673,0.160784796,-0.137603034,0.049456882,6,8,3,15,11
2061191,-0.180722159,0.034274179,-0.366294834,-0.211429445,0.005855701,6,4,6,17,17
2811293,-0.155297658,-0.301614909,0.430949072,-0.215897009,0.116208198,14,8,3,15,11
2854547,-0.243676019,-0.06941396,0.473999859,-0.084885622,-0.086863726,14,8,4,11,1
3632715,-0.356207329,0.317913638,0.212624339,-0.217692412,-0.068381238,14,9,1,12,15
29609,-0.443037283,0.883242071,-0.047807663,0.621242678,0.129581656,11,5,6,5,9
44751,-0.26847869,0.042730652,0.358596467,-0.179781449,-0.014211539,6,8,4,11,1
75801,-0.278341276,0.102496382,0.257717922,-0.167073598,0.008120906,6,9,1,12,15
92107,0.876997116,0.021605252,-0.063038432,-0.106173067,-0.130810898,15,3,8,3,7
110541,0.680938979,0.736095737,-0.279343661,0.229536208,0.070287079,11,7,5,4,16
210830,0.722786399,0.18995512,0.537250049,-0.197357449,-0.095764642,15,3,8,2,6
238506,-0.229487233,-0.125453619,0.486957277,-0.087738312,0.068709485,2,8,4,11,1
295415,-0.260950147,0.180958865,-0.121136966,-0.001116817,-0.345409945,5,5,6,8,9
312004,-0.091584947,-0.178406041,-0.320895722,-0.041944492,-0.096895885,12,6,9,18,20
317108,-0.147908227,-0.087410642,-0.158999461,-0.197465931,0.036320302,15,4,7,1,10
360956,-0.390055099,0.810668518,-0.40727839,0.187317356,0.249998663,11,5,6,5,17
368112,-0.277555793,0.055160802,0.357484864,-0.022023572,-0.197829597,6,9,4,6,1
401066,-0.442637626,0.533164343,0.358840577,-0.039477672,0.038420164,11,9,1,12,15
607202,0.770206888,0.509272705,-0.134427375,0.409412986,0.100816016,8,7,5,3,16
644880,-0.322885779,0.239268472,0.227712128,0.004360163,-0.25929256,14,9,1,6,15
673360,-0.33812419,0.575147707,-0.564951509,-0.048699244,-0.208992478,20,5,6,5,17
747028,-0.241613102,0.251924974,0.260109069,0.720995463,0.052560611,18,1,1,10,15
747984,0.480640783,0.938224209,0.491239298,0.024639724,0.063867181,11,7,5,4,4
762097,-0.200589601,-0.174579916,0.497375939,0.090898363,-0.198128877,14,1,4,7,11
790509,0.882076345,0.077007534,-0.162193769,-0.0892476,-0.037964993,14,3,8,3,7
942529,-0.276881437,0.112954321,0.258107402,-0.076240348,-0.009962642,2,9,1,6,15
947816,-0.377490316,0.244771571,0.405584799,-0.322690764,0.022564397,6,9,1,12,15
949820,0.799792045,0.395007367,-0.112071523,0.234150888,0.281927834,8,3,8,3,16
1459978,0.882076345,0.077007534,-0.162193769,-0.0892476,-0.037964993,14,3,8,3,7
3067310,-0.17103002,-0.204485496,0.4143922,0.039471709,-0.168313213,6,1,3,7,11
3158075,-0.124615761,-0.131306111,-0.147510546,0.027645918,-0.172084529,14,2,2,14,2
3606027,-0.183061117,0.095086869,-0.283347116,-0.00445201,-0.168082189,15,5,6,5,17
12644,-0.309421359,0.309545224,-0.054951512,-0.098550566,-0.023230444,11,9,1,8,9
45077,-0.23753297,0.265753841,0.17042725,0.502761891,0.493771486,9,5,1,10,9
47421,-0.023839716,-0.330517913,-0.375732236,-0.046224361,0.07406723,15,6,9,18,12
48265,-0.130677404,-0.289166407,0.339699297,0.220434731,-0.266406202,14,1,3,20,13
56913,0.695214238,0.295878749,0.61928127,0.05335667,0.013861315,10,3,8,2,6
57124,-0.092917081,-0.145487066,-0.325855405,0.016786444,-0.070715726,15,6,7,9,20
93565,0.929727867,-0.001954667,-0.234615399,0.154257896,-0.239734673,14,3,8,3,7
96977,0.988828868,-0.048756326,-0.203443159,0.515278444,0.031407537,14,3,8,3,7
98944,-0.037985599,-0.34967957,-6.41E-05,0.15558152,0.170225681,14,10,2,13,8
105685,0.004203731,-0.332858798,-0.273568317,0.246391592,0.165819313,14,2,9,18,12
120953,-0.275130346,0.327301157,-0.239199516,0.04150557,-0.141380751,14,5,6,5,17
130115,-0.319321111,0.439596756,-0.356063774,-0.060879631,-0.18905263,9,5,6,5,17
147082,-0.366908886,0.272646497,0.402423921,-0.111180367,-0.18100323,15,9,1,6,15
151787,0.056335157,-0.230535109,-0.449942306,0.914215401,0.191129417,14,2,9,14,18
158540,-0.039572085,-0.377268761,-0.096545673,0.091445835,-0.134964335,14,2,2,13,8
171728,-0.442864727,0.434484336,0.365901666,-0.311287536,-0.066528051,20,9,1,12,15
195874,-0.0353227,-0.419159144,-0.089381126,-0.141194966,0.13329521,14,10,10,16,3
201983,-0.110337766,-0.212435075,-0.040843687,0.000133158,-0.113175271,14,1,2,20,13
213165,-0.147916659,-0.079141019,-0.248964894,-0.191157453,0.158716824,14,4,7,19,14
222927,-0.225862958,-0.008984601,0.284485329,0.091736998,-0.114363495,14,1,4,6,1
300749,-0.045628015,-0.266371271,-0.394063715,-0.158796315,0.065529746,6,6,9,19,20
308871,-0.320033551,0.372252395,-0.255351269,-0.166321933,-0.173476424,15,5,6,5,9
309458,-0.299825212,0.222178471,-0.041937314,-0.274904474,0.021190335,15,4,1,12,9
347151,-0.281699967,0.283142072,-0.23648318,-0.116388725,-0.195843053,14,5,6,5,9
349157,-0.150390625,-0.180714807,0.325079901,0.260317193,-0.115801512,14,1,3,20,13
405113,-0.37458796,0.793852158,-0.303214036,0.559891224,0.160857723,11,5,6,5,17
488378,-0.113688927,-0.115153773,-0.33294235,0.023239081,-0.144067089,10,6,7,9,14
492162,-0.00027769,-0.325500126,0.014152454,0.550925553,0.223503063,8,2,2,10,8
524239,-0.264340667,0.330840239,-0.519208893,-0.082263405,-0.23049057,15,5,6,5,17
574119,-0.112094782,-0.404643615,0.453834508,-0.195516946,0.212923674,14,8,3,15,11
590483,-0.140037984,-0.194224339,0.138277882,0.200441635,-0.30018493,17,1,3,20,13
604075,-0.095680496,-0.30611587,0.169270604,0.284087527,-0.06923576,14,1,3,20,13
633079,-0.078666835,-0.191427389,-0.315451447,-0.037234707,0.065586967,14,6,9,18,20
662800,-0.238527583,0.231635311,-0.403034154,-0.22604108,0.11670141,6,4,6,17,17
683750,-0.145907204,-0.225337661,0.529310675,0.176232833,0.431847847,8,8,3,15,11
746666,0.8880989,-0.077219869,0.046391084,-0.333533582,0.151738507,15,3,8,3,7
758943,-0.134785714,-0.112958908,-0.151418172,0.013891746,-0.099736513,14,2,7,9,2
762990,-0.18021613,0.287201806,-0.378004185,0.341807388,0.640485091,14,6,6,19,17
770007,0.050233854,-0.311719231,-0.448081514,0.623616546,0.087822635,14,2,9,14,18
776011,-0.103463707,-0.037258358,0.05186784,0.695968332,0.316137271,14,2,2,10,2
776093,0.867731806,0.007749199,0.129646557,-0.074831393,0.138299063,14,3,8,3,7
781766,0.972906497,-0.094380795,-0.111795936,0.473245412,-0.144429614,14,3,8,3,7
782163,-0.151578694,-0.163682591,0.130296029,-0.100745358,-0.042707954,15,8,3,7,11
837150,-0.35608887,0.562731423,-0.570600109,-0.391755582,-0.012893528,9,5,6,17,17
837985,-0.125742898,-0.17093714,-0.1424765,-0.201809469,0.078250222,6,10,10,1,10
868063,0.808858239,0.200513627,-0.195259887,-0.483950299,0.180657189,12,3,8,3,16
1028077,0.864482516,0.07295778,-0.073441807,-0.110994333,-0.139487121,15,3,8,3,7
2139934,-0.092081553,-0.410372142,0.365599107,0.046085618,-0.03278676,14,1,3,7,13
3345212,0.799072656,0.165228498,0.088225456,-0.201795901,-0.089542243,14,3,8,2,7
49774,0.709509817,0.198797308,0.626050915,-0.242158132,-0.064467021,15,3,8,2,6
92942,-0.046309912,-0.313269987,-0.103413086,-0.147939854,0.344927103,15,10,10,16,3
94205,-0.419735574,0.604846929,0.366278115,0.170836731,0.461039643,6,9,1,12,15
130855,-0.25112828,0.258254211,-0.217580275,-0.077222402,0.286262728,6,4,6,17,19
156938,-0.152741477,-0.298077144,0.431042663,-0.228273869,0.12297957,16,8,3,15,11
206241,-0.172649877,-0.267467356,0.516243271,-0.073589282,0.00879628,14,8,3,7,11
257787,-0.085120692,-0.18999944,-0.317975884,-0.039191508,-0.097250007,6,6,9,18,18
263271,-0.142049919,-0.296517656,0.432251461,0.156274275,-0.205714249,14,1,3,7,13
325727,-0.209462923,0.034925105,-0.18635148,-0.390239534,0.135884731,12,4,6,1,19
343215,0.814692424,0.305225422,-0.394673957,-0.253031878,0.010331806,15,7,8,3,16
376793,-0.117050811,0.00160834,-0.538808542,0.022862344,-0.223129174,14,5,7,9,14
403784,-0.145858328,-0.297187129,0.431975016,-0.083298361,-0.014104121,17,8,3,7,11
674150,-0.229711118,0.139219678,-0.206378481,-0.06759737,-0.17007958,20,5,6,5,17
894831,-0.153429102,-0.199823453,0.044796232,-0.348597831,0.22803895,12,8,3,1,10
1013375,-0.034445783,-0.273656582,-0.390532562,0.091957277,-0.179945244,14,2,9,14,18
1814388,0.018641727,-0.384587647,-0.458401919,-0.015616437,-0.046337016,14,6,9,18,12
2571333,-0.238139731,0.184385199,-0.114084839,0.116173582,-0.114094256,14,5,6,5,9
10538,-0.22131497,-0.093514069,0.487966562,-0.04941134,0.154542039,14,8,4,11,1
29600,-0.013034933,-0.528874695,0.023675225,-0.165260136,0.170462273,14,10,10,16,3
31697,-0.033531202,-0.26226216,-0.486155431,-0.165977669,0.05813753,14,6,9,19,20
51992,-0.226749726,-0.026080742,0.284196179,0.076318383,-0.1976541,14,1,4,6,1
97173,-0.068352719,-0.224088223,-0.311360829,-0.002161635,-0.08539279,14,6,9,18,18
97509,-0.169611111,-0.056658379,-0.073449854,-0.255676803,0.127774953,15,4,1,1,10
106916,-0.100826912,-0.257722379,-0.031432367,-0.020840493,-0.072598699,6,1,2,13,3
126048,-0.138531569,-0.237974174,0.146651629,-0.185205894,0.162993005,14,8,3,15,11
129637,-0.101854156,-0.395894898,0.361556259,0.039274344,-0.064816923,14,1,3,7,13
131038,-0.027995784,-0.351346689,-0.285093662,-0.229968518,0.165109138,14,10,10,16,12
160198,0.551798354,0.875915162,0.040430415,-0.11927295,-0.054656704,11,7,5,4,4
170211,-0.129299875,-0.085148993,-0.341432208,-0.166670014,0.033472798,15,6,7,19,14
171726,-0.162634664,-0.179474154,0.040149713,-0.35375122,0.217876869,12,8,4,1,10
187172,-0.095375125,-0.418975343,0.367662273,0.085321454,0.007804605,14,1,3,7,13
209773,-0.484306089,0.746954394,0.3302728,0.158922941,0.239474812,11,9,1,8,9
217792,-0.13004571,-0.249588237,0.146395343,-0.201888545,0.132751073,14,8,3,15,11
241813,-0.32211981,0.153033557,0.242332024,-0.290226323,0.033415756,14,9,1,12,15
253408,-0.110990501,-0.274311928,0.154779502,0.145852541,-0.205050401,14,1,3,20,13
288111,-0.019706274,-0.447099263,-0.082212902,-0.149357211,0.162189066,12,10,10,16,3
307102,-0.017201113,-0.474525653,0.015445332,0.15216609,-0.161146358,14,2,2,13,8
317417,-0.130153614,0.063406596,-0.350249933,0.219338245,0.25374397,14,6,7,19,14
325443,0.773308014,0.14857467,0.272300387,-0.11970603,-0.135663454,17,3,8,2,5
333447,0.701857171,0.420625266,0.034315836,-0.182109486,-0.190310219,15,7,5,4,16
495338,0.999660514,-0.184288109,-0.288007084,-0.180500019,0.223620695,14,3,8,3,7
497132,-0.179367863,0.080007513,-0.374792709,-0.079941273,-0.092328324,12,5,6,5,17
503913,-0.052499809,-0.223416451,-0.303854499,0.150016131,-0.017716685,14,2,9,18,18
511773,-0.379603912,0.495581318,-0.09249595,-0.120508776,-0.051811298,11,5,6,8,9
563390,-0.098351199,-0.136188041,-0.328893206,-0.04378957,-0.110745619,14,6,7,9,20
566918,0.024027027,-0.373636084,-0.454921145,0.005722512,0.166316487,14,6,9,18,12
601430,-0.233077839,0.073616665,0.278154749,0.144478634,0.160250764,14,8,4,11,1
625201,-0.02487713,-0.264310684,-0.484546913,-0.150574406,0.060424422,15,6,9,19,20
627250,-0.272215041,0.341488064,-0.424354589,-0.194763457,0.099732776,12,4,6,17,17
633181,-0.098591325,-0.275311742,0.162159411,0.234854723,-0.065417845,14,1,3,20,13
657041,-0.122949088,-0.159701827,-0.143871234,-0.178992434,0.0564009,14,10,10,1,10
664849,0.945118556,-0.107878656,-0.122138254,-0.119522023,0.114962902,15,3,8,3,7
684920,-0.199395488,0.190704287,-0.196476314,0.235257752,0.130778165,11,5,6,5,17
743968,0.815057405,0.176445514,0.095610694,-0.234714924,0.298083951,15,3,8,3,7
744265,-0.134789462,-0.023004286,-0.35005349,-0.179051554,0.115922946,14,4,7,19,14
756656,-0.415804694,0.569116732,0.172682221,0.078215579,-0.043442238,9,9,1,8,9
762177,-0.031224198,-0.241756854,-0.099946258,0.394629583,0.3152031,14,2,2,10,8
787579,-0.060830763,-0.244276121,-0.30653728,0.050480464,-0.142735157,14,2,9,14,18
806877,-0.230632788,0.158192806,-0.303050913,-0.351968136,0.091613915,15,4,6,17,19
809396,-0.3202323,0.435112448,-0.257676594,-0.235214502,0.261393799,6,4,6,17,9
816701,-0.214121103,0.088840624,-0.195987999,-0.238121866,0.030548726,15,4,6,17,19
827760,0.813473104,0.181247491,-0.098641707,-0.354725742,0.079569942,15,3,8,3,7
921002,-0.263525849,-0.027983962,0.46374692,-0.285073611,0.103788431,15,8,4,11,1
945245,-0.17829133,-0.253841862,0.513061649,-0.011481276,-0.057358986,14,8,3,7,11
948061,-0.083707312,-0.168769166,-0.321074406,0.005935292,-0.072960527,14,6,9,18,18
988627,0.000662061,-0.383616656,-0.274205885,0.256506168,-0.23739053,14,2,2,14,8
3361526,-0.177860986,-0.046564411,0.016472343,-0.04160456,-0.147992574,14,9,4,6,1
30928,-0.069372763,-0.331685674,-0.016270848,-0.092170385,0.030531223,15,10,10,16,3
83554,-0.147653725,-0.02704133,-0.353340273,-0.125749699,-0.060761229,14,6,7,19,14
98819,0.573104112,0.587127422,0.550153587,-0.156389968,-0.051632997,15,7,5,4,6
127063,0.879427353,-0.05677264,0.13438382,-0.207329293,0.007838651,15,3,8,2,5
137474,-0.38921641,0.281792221,0.398322336,-0.182012131,-0.127482187,14,9,1,12,15
162265,-0.322168423,0.13497955,0.431471738,-0.063244898,-0.194524361,12,9,4,6,15
175196,-0.139831742,0.005903659,-0.160151491,0.154003166,0.213887794,14,6,7,10,2
188432,-0.087064509,0.020579587,-0.427109939,0.2522447,0.348886889,11,6,7,19,14
304458,-0.287272101,0.407123056,-0.533032662,-0.167633336,-0.105993062,18,5,6,5,17
716469,0.805852963,0.082789941,0.288733825,-0.095034664,-0.085644626,14,3,8,2,5
751201,-0.149582644,-0.287773776,0.337247006,-0.161128754,0.062154142,12,8,3,15,11
765435,-0.367079071,0.623524878,-0.093800553,0.184723557,0.376928796,11,5,6,17,9
805930,-0.346284878,0.43258518,-0.073646157,-0.261721166,0.327510794,11,4,6,17,9
837215,-0.192676495,0.040908133,-0.185720661,-0.100761524,-0.102351562,9,5,6,5,17
956675,-0.01870496,-0.369737022,-0.280561911,-0.029471673,-0.027209004,6,2,9,18,12
2717459,-0.156248761,-0.079811622,-0.067750469,0.009962189,-0.180734967,14,1,4,20,2
12491,-0.156407688,-0.29230666,0.429485348,-0.099395879,0.020440606,14,8,3,7,11
18137,-0.518862158,0.914767518,0.304635669,0.333576593,0.273073645,11,9,1,8,9
20812,-0.145401259,-0.336469469,0.531318232,0.115824482,-0.163912859,14,1,3,7,11
62270,-0.365896907,0.221485149,0.410910965,-0.198096492,-0.092287445,14,9,1,12,15
82639,0.582971585,0.864926158,0.161055192,0.210703981,0.501757324,12,7,5,4,4
96744,0.876675535,0.066744039,-0.161704848,-0.205028534,0.090625634,14,3,8,3,7
107139,0.741284237,0.143502646,0.45409475,-0.305150322,0.035201117,15,3,8,2,5
122381,-0.080402818,-0.219212656,-0.312932033,-0.157009722,0.075177328,14,6,9,19,20
130037,-0.092867724,-0.243508342,-0.125415385,0.009649793,-0.115597546,6,2,2,13,8
136075,0.738181384,0.427383807,0.146753168,0.039892562,0.378648748,11,3,8,3,16
156043,0.073670246,-0.486914444,-0.428439226,0.437696571,-0.181293838,14,2,9,14,18
171637,-0.18209045,0.2386801,-0.375032218,0.20429286,0.571628359,14,6,6,19,17
173647,-0.243435577,-0.008388712,0.279231048,-0.093259407,-0.094527438,14,8,4,6,1
185615,-0.280424478,0.094644649,0.25677393,-0.217585899,-0.014484166,6,9,1,12,15
188342,-0.213580888,0.178117957,-0.487669834,-0.312070949,0.049226458,6,4,6,17,17
189678,-0.102668857,-0.056548447,-0.142746028,0.494107472,-0.000297725,14,2,7,9,2
197364,-0.065072445,-0.100458691,-0.503003757,-0.028547442,0.373635405,14,6,7,19,20
211095,0.842603256,-0.091618668,0.508367814,0.250512762,-0.412130448,14,3,8,2,5
228099,-0.067940924,-0.242298957,-0.308145648,-0.239694205,0.161189095,14,10,9,16,20
240267,-0.266605813,0.055655441,0.264986435,-0.218531921,0.011226252,6,9,4,11,15
240311,-0.169264874,0.053748223,-0.269705905,-0.036996601,0.150262495,14,4,6,19,17
242861,0.86752141,0.08833692,-0.167444808,-0.331451023,0.162961432,16,3,8,3,7
351227,-0.112456689,-0.134870516,-0.238908727,-0.023822899,-0.102060543,14,6,7,9,18
387095,-0.142294285,-0.383829944,0.538375022,-0.134076854,0.088158845,14,8,3,15,11
428717,-0.108254414,-0.250972043,-0.125977968,-0.178822082,0.07439807,14,10,10,16,3
485204,-0.283008362,0.219734146,-0.040614698,-0.103923629,-0.183257425,14,9,1,8,9
494474,-0.050937616,-0.327164667,-0.106638332,-0.212816421,0.224314924,16,10,10,16,3
504815,-0.389140243,0.428103527,0.190895828,-0.006391839,-0.219490758,14,9,1,8,9
520583,-0.196956104,-0.075400987,0.30067918,0.146308281,-0.095606567,14,1,4,7,1
564726,-0.167167114,-0.026479765,-0.169839139,-0.071687723,-0.044666495,14,5,6,17,19
569600,0.036191938,-0.505610334,-0.249862882,0.15484398,-0.128044225,14,2,2,14,12
582253,-0.215212906,0.104910859,-0.198891354,-0.097216854,-0.134203444,15,5,6,5,17
586798,0.900705032,0.240403904,-0.353583245,0.224852233,0.323427361,8,3,8,3,7
588508,-0.136611767,-0.29356053,0.437544984,0.123194202,0.012029866,14,1,3,7,11
636474,-0.244212022,0.008235733,0.372073936,-0.215681398,0.218667873,16,8,4,11,1
661974,0.59254844,0.735030515,0.069272677,-0.132954801,0.000294503,11,7,5,4,4
670734,-0.051642528,-0.474680047,0.194975395,0.028540612,-0.013110567,14,1,3,7,13
754767,-0.393248561,0.733301498,-0.11244804,0.461291948,0.195631864,7,5,6,5,9
762731,-0.125521849,-0.090073369,-0.340576696,-0.148969181,-0.016649468,15,6,7,19,14
770628,-0.445992368,0.481191199,0.265222378,-0.33923203,-0.04234394,6,9,1,12,15
771905,-0.038980854,-0.516248789,0.203430497,-0.030588939,0.042631591,14,1,3,15,3
